JourName;TransactionDay;CountTransaction;ConsommationHier;MSemaineDernier;MSemaine7;ConsoMmJrAnP;ConsoMmJrMP;ConsoMmJrSmDer;MoyenneMoisPrec;MoyenneMMSAnPrec;MoyenneMMmAnPrec;ConsommationMaxMDer;IdGab;PoidJr;PoidName;PoidTot;SumRetrait;Id;weekDay;year;weekMonth
dimanche;2016-11-13;174;104000;139907;116035;72800;124427;124427;118074;108693;118315;183300;GAB-WN-01;3;1;3;124427;915;46;2016;2
lundi;2016-11-14;174;124427;114836;116035;124427;104800;124800;118074;113046;118315;183300;GAB-WN-01;3;3;9;124427;916;47;2016;2
mardi;2016-11-15;174;124427;114836;115988;112200;98600;106800;118074;113046;118315;183300;GAB-WN-01;3;2;6;124427;917;47;2016;3
mercredi;2016-11-16;174;124427;114836;118191;92300;124427;124427;118074;113046;118315;183300;GAB-WN-01;3;2;6;124427;918;47;2016;3
jeudi;2016-11-17;174;124427;114836;118191;103000;124427;118200;118074;113046;118315;183300;GAB-WN-01;3;2;6;124427;919;47;2016;3
vendredi;2016-11-18;174;124427;114836;118970;119100;124427;101200;118074;113046;118315;183300;GAB-WN-01;3;6;18;124427;920;47;2016;3
samedi;2016-11-19;125;124427;114836;119582;155700;82300;104000;118074;113046;118315;183300;GAB-WN-01;2;7;14;106100;921;47;2016;3
dimanche;2016-11-20;174;106100;114836;122136;84600;124427;124427;118074;113046;118315;183300;GAB-WN-01;2;1;2;124427;922;47;2016;3
lundi;2016-11-21;106;124427;121808;120532;111800;88700;124427;118074;128646;118315;183300;GAB-WN-01;2;3;6;111600;923;48;2016;3
mardi;2016-11-22;132;111600;121808;120691;112600;124427;124427;118074;128646;118315;183300;GAB-WN-01;2;2;4;125700;924;48;2016;4
mercredi;2016-11-23;104;125700;121808;119001;124427;124427;124427;118074;128646;118315;183300;GAB-WN-01;2;2;4;110900;925;48;2016;4
jeudi;2016-11-24;114;110900;121808;117447;125300;105900;124427;118074;128646;118315;183300;GAB-WN-01;2;2;4;112000;926;48;2016;4
vendredi;2016-11-25;174;112000;121808;117447;144300;124427;124427;118074;128646;118315;183300;GAB-WN-01;2;6;12;124427;927;48;2016;4
samedi;2016-11-26;125;124427;121808;115506;172800;82800;106100;118074;128646;118315;183300;GAB-WN-01;4;7;28;108900;928;48;2016;4
dimanche;2016-11-27;174;108900;121808;117797;109300;124427;124427;118074;128646;118315;183300;GAB-WN-01;4;1;4;124427;929;48;2016;4
lundi;2016-11-28;136;124427;116850;118119;155100;94700;111600;118074;150942;118315;183300;GAB-WN-01;4;3;12;127000;930;49;2016;4
mardi;2016-11-29;137;127000;116850;122344;184800;NULL;125700;118074;150942;118315;183300;GAB-WN-01;4;2;8;145400;931;49;2016;5
mercredi;2016-11-30;160;145400;116850;128244;182600;NULL;110900;118074;150942;118315;183300;GAB-WN-01;4;2;8;172900;932;49;2016;5
jeudi;2016-12-01;155;172900;116850;135769;156800;143200;112000;125207;150942;127828;201800;GAB-WN-01;4;2;8;171100;933;49;2016;1
vendredi;2016-12-02;138;171100;116850;141881;144000;138100;124427;125207;150942;127828;201800;GAB-WN-01;4;6;24;160900;934;49;2016;1
samedi;2016-12-03;124;160900;116850;142728;144300;104500;108900;125207;150942;127828;201800;GAB-WN-01;4;7;28;131200;935;49;2016;1
dimanche;2016-12-04;101;131200;116850;143203;89000;124427;124427;125207;150942;127828;201800;GAB-WN-01;4;1;4;112700;936;49;2016;1
lundi;2016-12-05;146;112700;145885;145100;130200;124800;127000;125207;117750;127828;201800;GAB-WN-01;3;3;9;139600;937;50;2016;1
mardi;2016-12-06;119;139600;145885;145725;104800;201800;145400;125207;117750;127828;201800;GAB-WN-01;3;2;6;132000;938;50;2016;1
mercredi;2016-12-07;174;132000;145885;143103;113900;124427;172900;125207;117750;127828;201800;GAB-WN-01;3;2;6;124427;939;50;2016;1
jeudi;2016-12-08;174;124427;145885;137044;110800;118200;171100;125207;117750;127828;201800;GAB-WN-01;3;2;6;124427;940;50;2016;2
vendredi;2016-12-09;119;124427;145885;130844;124427;101200;160900;125207;117750;127828;201800;GAB-WN-01;3;6;18;121500;941;50;2016;2
samedi;2016-12-10;105;121500;145885;121444;115700;104000;131200;125207;117750;127828;201800;GAB-WN-01;3;7;21;85700;942;50;2016;2
dimanche;2016-12-11;108;85700;145885;116131;124427;124427;112700;125207;117750;127828;201800;GAB-WN-01;3;1;3;88700;943;50;2016;2
lundi;2016-12-12;174;88700;116622;117597;124427;124427;139600;125207;114611;127828;201800;GAB-WN-01;3;3;9;124427;944;51;2016;2
mardi;2016-12-13;174;124427;116622;115701;99500;106800;132000;125207;114611;127828;201800;GAB-WN-01;3;2;6;124427;945;51;2016;2
mercredi;2016-12-14;115;124427;116622;113863;143400;124427;124427;125207;114611;127828;201800;GAB-WN-01;3;2;6;117300;946;51;2016;2
jeudi;2016-12-15;174;117300;116622;113863;124427;124427;124427;125207;114611;127828;201800;GAB-WN-01;3;2;6;124427;947;51;2016;3
vendredi;2016-12-16;109;124427;116622;110735;124427;124427;121500;125207;114611;127828;201800;GAB-WN-01;3;6;18;99400;948;51;2016;3
samedi;2016-12-17;120;99400;116622;108885;93600;106100;85700;125207;114611;127828;201800;GAB-WN-01;3;7;21;106700;949;51;2016;3
dimanche;2016-12-18;174;106700;116622;113726;92500;124427;88700;125207;114611;127828;201800;GAB-WN-01;3;1;3;124427;950;51;2016;3
lundi;2016-12-19;108;124427;117301;116176;118000;111600;124427;125207;124015;127828;201800;GAB-WN-01;2;3;6;108300;951;52;2016;3
mardi;2016-12-20;108;108300;117301;112047;112500;124427;124427;125207;124015;127828;201800;GAB-WN-01;2;2;4;91400;952;52;2016;3
mercredi;2016-12-21;114;91400;117301;109519;124427;124427;117300;125207;124015;127828;201800;GAB-WN-01;2;2;4;104200;953;52;2016;3
jeudi;2016-12-22;174;104200;117301;110410;124427;112000;124427;125207;124015;127828;201800;GAB-WN-01;2;2;4;124427;954;52;2016;4
vendredi;2016-12-23;174;124427;117301;110410;124427;124427;99400;125207;124015;127828;201800;GAB-WN-01;2;6;12;124427;955;52;2016;4
samedi;2016-12-24;110;124427;117301;110547;139900;108900;106700;125207;124015;127828;201800;GAB-WN-01;2;7;14;100500;956;52;2016;4
dimanche;2016-12-25;174;100500;117301;112763;124427;124427;124427;125207;124015;127828;201800;GAB-WN-01;2;1;2;124427;957;52;2016;4
lundi;2016-12-26;174;124427;111097;112763;105800;127000;108300;125207;141631;127828;201800;GAB-WN-01;4;3;12;124427;958;53;2016;4
mardi;2016-12-27;105;124427;111097;112751;153400;125700;91400;125207;141631;127828;201800;GAB-WN-01;4;2;8;108200;959;53;2016;4
mercredi;2016-12-28;100;108200;111097;113201;182900;110900;104200;125207;141631;127828;201800;GAB-WN-01;4;2;8;95000;960;53;2016;4
jeudi;2016-12-29;140;95000;111097;118026;124427;NULL;124427;125207;141631;127828;201800;GAB-WN-01;4;2;8;142800;961;53;2016;5
vendredi;2016-12-30;174;142800;111097;130822;NULL;NULL;124427;125207;141631;127828;201800;GAB-WN-01;4;6;24;226800;962;53;2016;5
samedi;2016-12-31;174;226800;111097;130822;NULL;NULL;100500;125207;141631;127828;201800;GAB-WN-01;4;7;28;124427;963;53;2016;5
dimanche;2017-01-01;122;124427;NULL;133185;NULL;112700;NULL;122990;NULL;NULL;226800;GAB-WN-01;4;1;4;119400;964;1;2017;1
lundi;2017-01-02;148;119400;119400;138069;NULL;139600;NULL;122990;NULL;NULL;226800;GAB-WN-01;4;3;12;163500;965;2;2017;1
mardi;2017-01-03;140;163500;119400;140115;NULL;132000;NULL;122990;NULL;NULL;226800;GAB-WN-01;4;2;8;140800;966;2;2017;1
mercredi;2017-01-04;127;140800;119400;144103;NULL;124427;NULL;122990;NULL;NULL;226800;GAB-WN-01;4;2;8;140100;967;2;2017;1
jeudi;2017-01-05;174;140100;119400;147781;NULL;171100;NULL;122990;NULL;NULL;226800;GAB-WN-01;3;2;6;124427;968;2;2017;1
vendredi;2017-01-06;106;124427;119400;142256;NULL;160900;NULL;122990;NULL;NULL;226800;GAB-WN-01;3;6;18;98600;969;2;2017;1
samedi;2017-01-07;142;98600;119400;128931;NULL;131200;NULL;122990;NULL;NULL;226800;GAB-WN-01;3;7;21;120200;970;2;2017;1
dimanche;2017-01-08;174;120200;119400;128931;NULL;88700;119400;122990;NULL;NULL;226800;GAB-WN-01;3;1;3;124427;971;2;2017;2
lundi;2017-01-09;135;124427;130293;129206;NULL;124427;163500;122990;NULL;NULL;226800;GAB-WN-01;3;3;9;121600;972;3;2017;2
mardi;2017-01-10;109;121600;130293;123444;NULL;124427;140800;122990;NULL;NULL;226800;GAB-WN-01;3;2;6;117400;973;3;2017;2
mercredi;2017-01-11;174;117400;130293;121397;NULL;117300;140100;122990;NULL;NULL;226800;GAB-WN-01;3;2;6;124427;974;3;2017;2
jeudi;2017-01-12;174;124427;130293;119438;NULL;124427;124427;122990;NULL;NULL;226800;GAB-WN-01;3;2;6;124427;975;3;2017;2
vendredi;2017-01-13;118;124427;130293;117310;NULL;121500;98600;122990;NULL;NULL;226800;GAB-WN-01;3;6;18;107400;976;3;2017;2
samedi;2017-01-14;114;107400;130293;117972;NULL;85700;120200;122990;NULL;NULL;226800;GAB-WN-01;3;7;21;103900;977;3;2017;2
dimanche;2017-01-15;174;103900;130293;118501;NULL;124427;124427;122990;NULL;NULL;226800;GAB-WN-01;3;1;3;124427;978;3;2017;3
lundi;2017-01-16;174;124427;117654;118501;NULL;108300;121600;122990;NULL;NULL;226800;GAB-WN-01;3;3;9;124427;979;4;2017;3
mardi;2017-01-17;174;124427;117654;118854;NULL;91400;117400;122990;NULL;NULL;226800;GAB-WN-01;3;2;6;124427;980;4;2017;3
mercredi;2017-01-18;104;124427;117654;115341;NULL;104200;124427;122990;NULL;NULL;226800;GAB-WN-01;3;2;6;89300;981;4;2017;3
jeudi;2017-01-19;100;89300;117654;111401;NULL;124427;124427;122990;NULL;NULL;226800;GAB-WN-01;2;2;4;92900;982;4;2017;3
vendredi;2017-01-20;117;92900;117654;110185;NULL;99400;107400;122990;NULL;NULL;226800;GAB-WN-01;2;6;12;114700;983;4;2017;3
samedi;2017-01-21;116;114700;117654;110922;NULL;106700;103900;122990;NULL;NULL;226800;GAB-WN-01;2;7;14;113300;984;4;2017;3
dimanche;2017-01-22;174;113300;117654;113488;NULL;124427;124427;122990;NULL;NULL;226800;GAB-WN-01;2;1;2;124427;985;4;2017;4
lundi;2017-01-23;100;124427;111925;108172;NULL;124427;124427;122990;NULL;NULL;226800;GAB-WN-01;2;3;6;81900;986;5;2017;4
mardi;2017-01-24;174;81900;111925;108172;NULL;108200;124427;122990;NULL;NULL;226800;GAB-WN-01;2;2;4;124427;987;5;2017;4
mercredi;2017-01-25;174;124427;111925;108172;NULL;95000;89300;122990;NULL;NULL;226800;GAB-WN-01;2;2;4;124427;988;5;2017;4
jeudi;2017-01-26;101;124427;111925;108122;NULL;124427;92900;122990;NULL;NULL;226800;GAB-WN-01;4;2;8;88900;989;5;2017;4
vendredi;2017-01-27;114;88900;111925;111997;NULL;124427;114700;122990;NULL;NULL;226800;GAB-WN-01;4;6;24;123900;990;5;2017;4
samedi;2017-01-28;128;123900;111925;114097;NULL;100500;113300;122990;NULL;NULL;226800;GAB-WN-01;4;7;28;131500;991;5;2017;4
dimanche;2017-01-29;174;131500;111925;115488;NULL;NULL;124427;122990;NULL;NULL;226800;GAB-WN-01;4;1;4;124427;992;5;2017;5
lundi;2017-01-30;109;124427;114211;114397;NULL;NULL;81900;122990;NULL;NULL;226800;GAB-WN-01;4;3;12;115700;993;6;2017;5
mardi;2017-01-31;150;115700;114211;123760;NULL;NULL;124427;122990;NULL;NULL;226800;GAB-WN-01;4;2;8;156800;994;6;2017;5
mercredi;2017-02-01;174;156800;114211;123760;NULL;140100;124427;119693;NULL;NULL;163500;GAB-WN-01;4;2;8;124427;995;6;2017;1
jeudi;2017-02-02;123;124427;114211;123956;NULL;124427;88900;119693;NULL;NULL;163500;GAB-WN-01;4;2;8;126000;996;6;2017;1
vendredi;2017-02-03;119;126000;114211;127806;NULL;98600;123900;119693;NULL;NULL;163500;GAB-WN-01;4;6;24;119700;997;6;2017;1
samedi;2017-02-04;126;119700;114211;126869;NULL;120200;131500;119693;NULL;NULL;163500;GAB-WN-01;4;7;28;116400;998;6;2017;1
dimanche;2017-02-05;174;116400;114211;125985;NULL;119400;124427;119693;NULL;NULL;163500;GAB-WN-01;3;1;3;124427;999;6;2017;1
lundi;2017-02-06;146;124427;126207;127569;NULL;163500;115700;119693;NULL;NULL;163500;GAB-WN-01;3;3;9;137100;1000;7;2017;1
mardi;2017-02-07;106;137100;126207;125494;NULL;140800;156800;119693;NULL;NULL;163500;GAB-WN-01;3;2;6;99100;1001;7;2017;1
mercredi;2017-02-08;102;99100;126207;118994;NULL;124427;124427;119693;NULL;NULL;163500;GAB-WN-01;3;2;6;104800;1002;7;2017;2
jeudi;2017-02-09;129;104800;126207;117465;NULL;124427;126000;119693;NULL;NULL;163500;GAB-WN-01;3;2;6;112200;1003;7;2017;2
vendredi;2017-02-10;174;112200;126207;117269;NULL;107400;119700;119693;NULL;NULL;163500;GAB-WN-01;3;6;18;124427;1004;7;2017;2
samedi;2017-02-11;174;124427;126207;117860;NULL;103900;116400;119693;NULL;NULL;163500;GAB-WN-01;3;7;21;124427;1005;7;2017;2
dimanche;2017-02-12;174;124427;126207;118863;NULL;124427;124427;119693;NULL;NULL;163500;GAB-WN-01;3;1;3;124427;1006;7;2017;2
lundi;2017-02-13;174;124427;118068;118863;NULL;121600;137100;119693;NULL;NULL;163500;GAB-WN-01;3;3;9;124427;1007;8;2017;2
mardi;2017-02-14;102;124427;118068;113426;NULL;117400;99100;119693;NULL;NULL;163500;GAB-WN-01;3;2;6;93600;1008;8;2017;2
mercredi;2017-02-15;174;93600;118068;116591;NULL;89300;104800;119693;NULL;NULL;163500;GAB-WN-01;3;2;6;124427;1009;8;2017;3
jeudi;2017-02-16;107;124427;118068;118916;NULL;92900;112200;119693;NULL;NULL;163500;GAB-WN-01;3;2;6;123400;1010;8;2017;3
vendredi;2017-02-17;101;123400;118068;117029;NULL;114700;124427;119693;NULL;NULL;163500;GAB-WN-01;3;6;18;97100;1011;8;2017;3
samedi;2017-02-18;124;97100;118068;115638;NULL;113300;124427;119693;NULL;NULL;163500;GAB-WN-01;3;7;21;113300;1012;8;2017;3
dimanche;2017-02-19;174;113300;118068;115638;NULL;124427;124427;119693;NULL;NULL;163500;GAB-WN-01;2;1;2;124427;1013;8;2017;3
lundi;2017-02-20;174;124427;114383;115638;NULL;124427;124427;119693;NULL;NULL;163500;GAB-WN-01;2;3;6;124427;1014;9;2017;3
mardi;2017-02-21;101;124427;114383;109547;NULL;124427;93600;119693;NULL;NULL;163500;GAB-WN-01;2;2;4;75700;1015;9;2017;3
mercredi;2017-02-22;174;75700;114383;113401;NULL;124427;124427;119693;NULL;NULL;163500;GAB-WN-01;2;2;4;124427;1016;9;2017;4
jeudi;2017-02-23;174;124427;114383;113401;NULL;88900;123400;119693;NULL;NULL;163500;GAB-WN-01;2;2;4;124427;1017;9;2017;4
vendredi;2017-02-24;119;124427;114383;110826;NULL;123900;97100;119693;NULL;NULL;163500;GAB-WN-01;2;6;12;102800;1018;9;2017;4
samedi;2017-02-25;150;102800;114383;114251;NULL;131500;113300;119693;NULL;NULL;163500;GAB-WN-01;2;7;14;124500;1019;9;2017;4
dimanche;2017-02-26;126;124500;114383;111451;NULL;124427;124427;119693;NULL;NULL;163500;GAB-WN-01;4;1;4;90900;1020;9;2017;4
lundi;2017-02-27;117;90900;109597;108022;NULL;81900;124427;119693;NULL;NULL;163500;GAB-WN-01;4;3;12;97000;1021;10;2017;4
mardi;2017-02-28;160;97000;109597;113544;NULL;124427;75700;119693;NULL;NULL;163500;GAB-WN-01;4;2;8;168600;1022;10;2017;4
mercredi;2017-03-01;138;168600;109597;123144;NULL;124427;124427;116817;NULL;NULL;168600;GAB-WN-01;4;2;8;152500;1023;10;2017;1
jeudi;2017-03-02;139;152500;109597;126778;NULL;126000;124427;116817;NULL;NULL;168600;GAB-WN-01;4;2;8;153500;1024;10;2017;1
vendredi;2017-03-03;129;153500;109597;130187;NULL;119700;102800;116817;NULL;NULL;168600;GAB-WN-01;4;6;24;151700;1025;10;2017;1
samedi;2017-03-04;125;151700;109597;132712;NULL;116400;124500;116817;NULL;NULL;168600;GAB-WN-01;4;7;28;123000;1026;10;2017;1
dimanche;2017-03-05;113;123000;109597;129425;NULL;124427;90900;116817;NULL;NULL;168600;GAB-WN-01;3;1;3;98200;1027;10;2017;1
lundi;2017-03-06;140;98200;134928;137200;NULL;137100;97000;116817;NULL;NULL;168600;GAB-WN-01;3;3;9;153100;1028;11;2017;1
mardi;2017-03-07;174;153100;134928;140628;NULL;99100;168600;116817;NULL;NULL;168600;GAB-WN-01;3;2;6;124427;1029;11;2017;1
mercredi;2017-03-08;174;124427;134928;135106;NULL;104800;152500;116817;NULL;NULL;168600;GAB-WN-01;3;2;6;124427;1030;11;2017;2
jeudi;2017-03-09;174;124427;134928;131597;NULL;112200;153500;116817;NULL;NULL;168600;GAB-WN-01;3;2;6;124427;1031;11;2017;2
vendredi;2017-03-10;174;124427;134928;127963;NULL;124427;151700;116817;NULL;NULL;168600;GAB-WN-01;3;6;18;124427;1032;11;2017;2
samedi;2017-03-11;106;124427;134928;121838;NULL;124427;123000;116817;NULL;NULL;168600;GAB-WN-01;3;7;21;102700;1033;11;2017;2
dimanche;2017-03-12;174;102700;134928;122016;NULL;124427;98200;116817;NULL;NULL;168600;GAB-WN-01;3;1;3;124427;1034;11;2017;2
lundi;2017-03-13;122;124427;125419;123891;NULL;124427;153100;116817;NULL;NULL;168600;GAB-WN-01;3;3;9;113200;1035;12;2017;2
mardi;2017-03-14;103;113200;125419;116654;NULL;93600;124427;116817;NULL;NULL;168600;GAB-WN-01;3;2;6;95200;1036;12;2017;2
mercredi;2017-03-15;174;95200;125419;116654;NULL;124427;124427;116817;NULL;NULL;168600;GAB-WN-01;3;2;6;124427;1037;12;2017;3
jeudi;2017-03-16;174;124427;125419;116654;NULL;123400;124427;116817;NULL;NULL;168600;GAB-WN-01;3;2;6;124427;1038;12;2017;3
vendredi;2017-03-17;110;124427;125419;114463;NULL;97100;124427;116817;NULL;NULL;168600;GAB-WN-01;3;6;18;106900;1039;12;2017;3
samedi;2017-03-18;124;106900;125419;112860;NULL;113300;102700;116817;NULL;NULL;168600;GAB-WN-01;3;7;21;111600;1040;12;2017;3
dimanche;2017-03-19;174;111600;125419;115576;NULL;124427;124427;116817;NULL;NULL;168600;GAB-WN-01;2;1;2;124427;1041;12;2017;3
lundi;2017-03-20;120;124427;114311;111110;NULL;124427;113200;116817;NULL;NULL;168600;GAB-WN-01;2;3;6;88700;1042;13;2017;3
mardi;2017-03-21;174;88700;114311;112513;NULL;75700;95200;116817;NULL;NULL;168600;GAB-WN-01;2;2;4;124427;1043;13;2017;3
mercredi;2017-03-22;174;124427;114311;116166;NULL;124427;124427;116817;NULL;NULL;168600;GAB-WN-01;2;2;4;124427;1044;13;2017;4
jeudi;2017-03-23;174;124427;114311;116166;NULL;124427;124427;116817;NULL;NULL;168600;GAB-WN-01;2;2;4;124427;1045;13;2017;4
vendredi;2017-03-24;174;124427;114311;116166;NULL;102800;106900;116817;NULL;NULL;168600;GAB-WN-01;2;6;12;124427;1046;13;2017;4
samedi;2017-03-25;116;124427;114311;117066;NULL;124500;111600;116817;NULL;NULL;168600;GAB-WN-01;2;7;14;114100;1047;13;2017;4
dimanche;2017-03-26;174;114100;114311;118670;NULL;90900;124427;116817;NULL;NULL;168600;GAB-WN-01;4;1;4;124427;1048;13;2017;4
lundi;2017-03-27;174;124427;117847;118670;NULL;97000;88700;116817;NULL;NULL;168600;GAB-WN-01;4;3;12;124427;1049;14;2017;4
mardi;2017-03-28;112;124427;117847;122520;NULL;168600;124427;116817;NULL;NULL;168600;GAB-WN-01;4;2;8;119500;1050;14;2017;4
mercredi;2017-03-29;174;119500;117847;122520;NULL;NULL;124427;116817;NULL;NULL;168600;GAB-WN-01;4;2;8;124427;1051;14;2017;5
jeudi;2017-03-30;110;124427;117847;121329;NULL;NULL;124427;116817;NULL;NULL;168600;GAB-WN-01;4;2;8;114900;1052;14;2017;5
vendredi;2017-03-31;138;114900;117847;125426;NULL;NULL;124427;116817;NULL;NULL;168600;GAB-WN-01;4;6;24;157200;1053;14;2017;5
samedi;2017-04-01;135;157200;117847;124797;NULL;123000;114100;123303;NULL;120826;157200;GAB-WN-01;4;7;28;119400;1054;14;2017;1
dimanche;2017-04-02;105;119400;117847;121772;NULL;98200;124427;123303;NULL;120826;157200;GAB-WN-01;4;1;4;89900;1055;14;2017;1
lundi;2017-04-03;148;89900;121393;126469;NULL;153100;124427;123303;NULL;120826;157200;GAB-WN-01;4;3;12;162000;1056;15;2017;1
mardi;2017-04-04;147;162000;121393;129078;NULL;124427;119500;123303;NULL;120826;157200;GAB-WN-01;4;2;8;145300;1057;15;2017;1
mercredi;2017-04-05;110;145300;121393;128115;NULL;152500;124427;123303;NULL;120826;157200;GAB-WN-01;3;2;6;111800;1058;15;2017;1
jeudi;2017-04-06;108;111800;121393;125037;NULL;153500;114900;123303;NULL;120826;157200;GAB-WN-01;3;2;6;99800;1059;15;2017;1
vendredi;2017-04-07;113;99800;121393;124212;NULL;151700;157200;123303;NULL;120826;157200;GAB-WN-01;3;6;18;108300;1060;15;2017;1
samedi;2017-04-08;130;108300;121393;119712;NULL;102700;119400;123303;NULL;120826;157200;GAB-WN-01;3;7;21;121200;1061;15;2017;2
dimanche;2017-04-09;174;121200;121393;120340;NULL;124427;89900;123303;NULL;120826;157200;GAB-WN-01;3;1;3;124427;1062;15;2017;2
lundi;2017-04-10;110;124427;124689;122428;NULL;113200;162000;123303;124427;120826;157200;GAB-WN-01;3;3;9;106600;1063;16;2017;2
mardi;2017-04-11;174;106600;124689;117731;NULL;95200;145300;123303;124427;120826;157200;GAB-WN-01;3;2;6;124427;1064;16;2017;2
dimanche;2017-04-30;102;NULL;NULL;12787;101000;NULL;NULL;123303;118529;120826;157200;GAB-WN-01;4;1;4;102300;1065;18;2017;5
lundi;2017-05-01;112;102300;102300;26950;124427;162000;NULL;117954;122629;120371;162000;GAB-WN-01;4;3;12;113300;1066;19;2017;1
mardi;2017-05-02;174;113300;102300;42503;124427;145300;NULL;117954;122629;120371;162000;GAB-WN-01;4;2;8;124427;1067;19;2017;1
mercredi;2017-05-03;169;124427;102300;64303;129000;111800;NULL;117954;122629;120371;162000;GAB-WN-01;4;2;8;174400;1068;19;2017;1
jeudi;2017-05-04;122;174400;102300;80490;124427;99800;NULL;117954;122629;120371;162000;GAB-WN-01;4;2;8;129500;1069;19;2017;1
vendredi;2017-05-05;127;129500;102300;95540;124427;108300;NULL;117954;122629;120371;162000;GAB-WN-01;3;6;18;120400;1070;19;2017;1
samedi;2017-05-06;135;120400;102300;111715;144300;119400;NULL;117954;122629;120371;162000;GAB-WN-01;3;7;21;129400;1071;19;2017;1
dimanche;2017-05-07;111;129400;102300;124578;87400;89900;102300;117954;122629;120371;162000;GAB-WN-01;3;1;3;102900;1072;19;2017;1
lundi;2017-05-08;174;102900;127761;127344;136300;106600;113300;117954;122733;120371;162000;GAB-WN-01;3;3;9;124427;1073;20;2017;2
